file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
76	3	0	0	0	-1
91	3	0	0	0	-1
92	3	0	0	0	-1
77	3	0	0	0	-1
78	3	0	0	0	-1
58	3	0	0	0	-1
46	3	0	0	0	-1
72	3	0	0	0	-1
file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
98	0	79	16.0158	1	0.142857
95	1	103	16.0158	1	0.285714
96	1	96	16.0158	1	0.285714
88	2	122	16.0158	1	0.571429
90	2	96	16.0158	1	0.571429
74	2	66	16.0158	1	0.571429
71	2	56	16.0158	1	0.571429
75	3	0	0	0	-1
76	3	0	0	0	-1
91	3	0	0	0	-1
92	3	0	0	0	-1
77	3	0	0	0	-1
78	3	0	0	0	-1
58	3	0	0	0	-1
46	3	0	0	0	-1
72	3	0	0	0	-1
file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
99	1	101	16.0436	1	0.285714
100	1	93	16.0436	1	0.285714
101	1	84	16.0436	1	0.285714
88	2	122	16.0436	1	0.571429
90	2	96	16.0436	1	0.571429
74	2	66	16.0436	1	0.571429
71	2	56	16.0436	1	0.571429
75	3	0	0	0	-1
76	3	0	0	0	-1
91	3	0	0	0	-1
92	3	0	0	0	-1
77	3	0	0	0	-1
78	3	0	0	0	-1
58	3	0	0	0	-1
46	3	0	0	0	-1
72	3	0	0	0	-1
file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
99	1	101	16.0634	1	0.285714
101	1	84	16.0634	1	0.285714
88	2	122	16.0634	1	0.571429
90	2	96	16.0634	1	0.571429
102	2	61	16.0634	1	0.571429
103	2	96	16.0634	1	0.571429
71	2	56	16.0634	1	0.571429
75	3	0	0	0	-1
76	3	0	0	0	-1
91	3	0	0	0	-1
92	3	0	0	0	-1
77	3	0	0	0	-1
78	3	0	0	0	-1
58	3	0	0	0	-1
46	3	0	0	0	-1
72	3	0	0	0	-1
file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
99	1	101	16.0829	1	0.285714
101	1	84	16.0829	1	0.285714
88	2	122	16.0829	1	0.571429
90	2	96	16.0829	1	0.571429
102	2	61	16.0829	1	0.571429
103	2	96	16.0829	1	0.571429
75	3	0	0	0	-1
76	3	0	0	0	-1
91	3	0	0	0	-1
92	3	0	0	0	-1
77	3	0	0	0	-1
78	3	0	0	0	-1
58	3	0	0	0	-1
104	3	0	0	0	-1
105	3	0	0	0	-1
72	3	0	0	0	-1
file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
99	1	101	16.0838	1	0.285714
101	1	84	16.0838	1	0.285714
88	2	122	16.0838	1	0.571429
90	2	96	16.0838	1	0.571429
102	2	61	16.0838	1	0.571429
103	2	96	16.0838	1	0.571429
76	3	0	0	0	-1
91	3	0	0	0	-1
92	3	0	0	0	-1
77	3	0	0	0	-1
78	3	0	0	0	-1
58	3	0	0	0	-1
104	3	0	0	0	-1
105	3	0	0	0	-1
72	3	0	0	0	-1
file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
107	0	105	17.0305	1	0.0666667
99	1	101	17.0305	1	0.133333
101	1	84	17.0305	1	0.133333
88	2	122	17.0305	1	0.266667
90	2	96	17.0305	1	0.266667
102	2	61	17.0305	1	0.266667
103	2	96	17.0305	1	0.266667
76	3	0	0.946626	0	0.533333
91	3	0	0.946618	0	0.533333
92	3	0	0.946612	0	0.533333
77	3	0	0.946605	0	0.533333
78	3	0	0.946598	0	0.533333
58	3	0	0.946592	0	0.533333
104	3	0	0.946585	0	0.533333
105	3	0	0.946578	0	0.533333
72	3	0	0.946572	0	0.533333
75	4	0	0	0	-1
file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
108	1	102	17.058	1	0.133333
109	1	105	17.058	1	0.133333
110	1	83	17.058	1	0.133333
88	2	122	17.058	1	0.266667
90	2	96	17.058	1	0.266667
102	2	61	17.058	1	0.266667
103	2	96	17.058	1	0.266667
76	3	0	0.974119	0	0.533333
91	3	0	0.974111	0	0.533333
92	3	0	0.974105	0	0.533333
77	3	0	0.974098	0	0.533333
78	3	0	0.974091	0	0.533333
58	3	0	0.974085	0	0.533333
104	3	0	0.974078	0	0.533333
105	3	0	0.974071	0	0.533333
72	3	0	0.974065	0	0.533333
75	4	0	0	0	-1
file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
108	1	102	17.059	1	0.133333
109	1	105	17.059	1	0.133333
88	2	122	17.059	1	0.266667
90	2	96	17.059	1	0.266667
102	2	61	17.059	1	0.266667
103	2	96	17.059	1	0.266667
110	2	83	17.059	1	0.266667
76	3	0	0.975153	0	0.533333
91	3	0	0.975145	0	0.533333
92	3	0	0.975139	0	0.533333
77	3	0	0.975132	0	0.533333
78	3	0	0.975125	0	0.533333
58	3	0	0.975119	0	0.533333
104	3	0	0.975112	0	0.533333
105	3	0	0.975105	0	0.533333
72	3	0	0.975099	0	0.533333
75	4	0	0	0	-1
file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
108	1	102	17.087	1	0.133333
109	1	105	17.087	1	0.133333
90	2	96	17.087	1	0.266667
102	2	61	17.087	1	0.266667
103	2	96	17.087	1	0.266667
110	2	83	17.087	1	0.266667
111	3	38	17.087	1	0.533333
112	3	0	17.087	0	0.533333
113	3	0	17.087	0	0.533333
92	3	0	1.00316	0	0.533333
77	3	0	1.00315	0	0.533333
78	3	0	1.00314	0	0.533333
58	3	0	1.00314	0	0.533333
104	3	0	1.00313	0	0.533333
105	3	0	1.00312	0	0.533333
72	3	0	1.00312	0	0.533333
75	4	0	0	0	-1
file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
108	1	102	17.0883	1	0.133333
109	1	105	17.0883	1	0.133333
90	2	96	17.0883	1	0.266667
102	2	61	17.0883	1	0.266667
103	2	96	17.0883	1	0.266667
110	2	83	17.0883	1	0.266667
111	3	38	17.0883	1	0.533333
113	3	0	17.0883	0	0.533333
92	3	0	1.00441	0	0.533333
77	3	0	1.0044	0	0.533333
78	3	0	1.00439	0	0.533333
58	3	0	1.00439	0	0.533333
104	3	0	1.00438	0	0.533333
105	3	0	1.00437	0	0.533333
72	3	0	1.00437	0	0.533333
75	4	0	0	0	-1
112	4	0	0	0	-1
file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
109	1	105	17.0887	1	0.133333
108	2	102	17.0887	1	0.266667
90	2	96	17.0887	1	0.266667
102	2	61	17.0887	1	0.266667
103	2	96	17.0887	1	0.266667
110	2	83	17.0887	1	0.266667
111	3	38	17.0887	1	0.533333
113	3	0	17.0887	0	0.533333
92	3	0	1.00487	0	0.533333
77	3	0	1.00486	0	0.533333
78	3	0	1.00486	0	0.533333
58	3	0	1.00485	0	0.533333
104	3	0	1.00484	0	0.533333
